ga_session_id,user_id,country,device,session_start,session_end,events_count,add_to_cart_count,begin_checkout_count,purchase_count,converted,session_duration_seconds,session_revenue
245,28444,ES,mobile,2021-01-13 08:31:00,2021-01-13 09:27:00,287,287,0,0,False,3360.0,0.0
246,97,GB,desktop,2020-11-30 00:43:00,2020-11-30 01:20:00,286,286,0,0,False,2220.0,0.0
247,8401,RU,desktop,2020-12-02 10:57:00,2020-12-02 11:59:00,285,205,76,4,True,3720.0,57.0
248,15092,DE,desktop,2020-12-03 14:41:00,2020-12-03 15:20:00,285,252,22,11,True,2340.0,178.0
249,4350,US,mobile,2020-12-01 15:45:00,2020-12-01 16:22:00,284,260,20,4,True,2220.0,41.0
250,5633,AT,desktop,2021-01-12 11:13:00,2021-01-12 11:23:00,284,221,54,9,True,600.0,77.0
251,25620,KR,desktop,2021-01-25 19:15:00,2021-01-25 20:01:00,283,200,72,11,True,2760.0,79.0
252,14453,GR,desktop,2020-12-15 21:29:00,2020-12-15 23:34:00,282,241,34,7,True,7500.0,100.0
253,3455,US,desktop,2020-12-16 03:16:00,2020-12-16 03:28:00,282,282,0,0,False,720.0,0.0
254,1785,US,desktop,2021-01-10 00:27:00,2021-01-10 01:01:00,281,241,30,10,True,2040.0,27.0
255,23792,CA,mobile,2020-12-21 15:35:00,2020-12-21 15:58:00,281,239,42,0,False,1380.0,0.0
256,7639,US,desktop,2021-01-08 04:50:00,2021-01-08 05:11:00,281,263,18,0,False,1260.0,0.0
257,15128,US,mobile,2020-11-29 19:08:00,2020-11-29 19:41:00,280,264,8,8,True,1980.0,234.0
258,19336,US,mobile,2020-12-12 00:28:00,2020-12-12 01:02:00,280,262,16,2,True,2040.0,62.0
259,28570,CA,mobile,2021-01-12 03:02:00,2021-01-12 03:42:00,280,180,90,10,True,2400.0,135.0
260,29733,AU,desktop,2020-12-14 13:51:00,2020-12-14 14:52:00,279,36,232,11,True,3660.0,213.0
261,8431,US,desktop,2020-12-23 05:39:00,2020-12-23 06:30:00,277,228,42,7,True,3060.0,132.0
262,6237,CH,desktop,2020-12-16 19:44:00,2020-12-16 20:18:00,277,247,20,10,True,2040.0,87.0
263,3431,US,mobile,2020-12-01 11:56:00,2020-12-01 12:41:00,277,277,0,0,False,2700.0,0.0
264,15015,IN,mobile,2020-12-12 01:35:00,2020-12-12 01:59:00,276,264,8,4,True,1440.0,62.0
265,14487,US,desktop,2020-12-01 02:46:00,2020-11-30 21:18:00,276,109,156,11,True,-19680.0,147.0
266,30335,US,desktop,2020-12-29 15:59:00,2020-12-29 16:52:00,276,227,42,7,True,3180.0,69.0
267,16320,NL,desktop,2020-12-20 10:33:00,2020-12-20 10:49:00,276,216,54,6,True,960.0,28.0
268,6015,ES,desktop,2021-01-06 07:52:00,2021-01-06 08:12:00,276,174,90,12,True,1200.0,310.0
269,26840,AE,desktop,2020-12-14 13:40:00,2020-12-14 14:46:00,276,240,32,4,True,3960.0,66.0
270,21071,IN,desktop,2020-12-14 16:41:00,2020-12-14 17:04:00,276,234,28,14,True,1380.0,181.0
271,11028,PL,desktop,2020-12-23 04:52:00,2020-12-23 05:11:00,276,252,24,0,False,1140.0,0.0
272,25933,GR,mobile,2020-12-03 13:14:00,2020-12-03 13:57:00,276,276,0,0,False,2580.0,0.0
273,23039,US,desktop,2020-12-29 23:39:00,2020-12-29 23:45:00,276,276,0,0,False,360.0,0.0
274,15803,IN,mobile,2020-12-12 12:55:00,2020-12-12 13:05:00,276,276,0,0,False,600.0,0.0
275,14562,US,desktop,2020-12-15 18:25:00,2020-12-15 19:23:00,273,215,52,6,True,3480.0,101.0
276,754,US,desktop,2020-11-28 01:18:00,2020-11-28 01:57:00,272,252,10,10,True,2340.0,93.0
277,16513,US,desktop,2020-12-04 11:58:00,2020-12-04 12:29:00,272,227,30,15,True,1860.0,191.0
278,10978,US,mobile,2020-11-29 23:48:00,2020-11-30 00:28:00,272,264,8,0,False,2400.0,0.0
279,31098,ES,mobile,2021-01-20 05:42:00,2021-01-20 06:08:00,270,192,72,6,True,1560.0,116.0
280,6365,US,mobile,2020-12-23 21:46:00,2020-12-23 22:18:00,270,240,27,3,True,1920.0,49.0
281,1230,CA,mobile,2020-11-25 23:04:00,2020-11-25 23:18:00,270,240,15,15,True,840.0,242.0
282,31908,IN,desktop,2021-01-07 22:48:00,2021-01-07 22:57:00,270,264,6,0,False,540.0,0.0
283,4183,AU,desktop,2020-12-09 10:29:00,2020-12-09 14:58:00,270,228,42,0,False,16140.0,0.0
284,2285,GB,desktop,2021-01-23 20:28:00,2021-01-23 20:39:00,270,192,78,0,False,660.0,0.0
285,23252,TR,mobile,2021-01-14 12:50:00,2021-01-14 13:17:00,269,192,66,11,True,1620.0,44.0
286,31537,MX,mobile,2021-01-29 03:47:00,2021-01-29 04:02:00,269,269,0,0,False,900.0,0.0
287,28976,US,mobile,2020-12-25 13:09:00,2020-12-25 13:20:00,268,264,3,1,True,660.0,14.0
288,5498,US,desktop,2020-12-16 01:54:00,2020-12-16 02:17:00,267,215,42,10,True,1380.0,96.0
289,24889,US,mobile,2021-01-13 08:47:00,2021-01-13 08:54:00,267,264,3,0,False,420.0,0.0
290,6967,US,desktop,2021-01-20 09:03:00,2021-01-20 09:19:00,266,228,33,5,True,960.0,81.0
291,19933,CA,desktop,2020-12-10 11:34:00,2020-12-10 11:45:00,265,223,28,14,True,660.0,128.0
292,10374,US,tablet,2020-12-14 01:41:00,2020-12-14 02:44:00,265,174,84,7,True,3780.0,94.0
293,4281,BR,mobile,2020-12-02 05:56:00,2020-12-02 06:18:00,264,228,24,12,True,1320.0,241.0
294,18565,US,desktop,2020-12-18 08:35:00,2020-12-18 09:07:00,264,240,21,3,True,1920.0,28.0
295,27922,SG,desktop,2020-12-13 17:41:00,2020-12-13 17:58:00,264,240,24,0,False,1020.0,0.0
296,2606,US,mobile,2020-12-17 07:19:00,2020-12-17 07:35:00,264,264,0,0,False,960.0,0.0
297,16632,CN,mobile,2021-01-22 13:27:00,2021-01-22 13:37:00,264,264,0,0,False,600.0,0.0
298,16006,IN,mobile,2020-12-14 21:19:00,2020-12-14 22:35:00,264,264,0,0,False,4560.0,0.0
299,22758,US,desktop,2020-12-29 03:05:00,2020-12-29 03:28:00,263,227,33,3,True,1380.0,52.0
300,3963,GB,mobile,2021-01-20 06:20:00,2021-01-20 06:37:00,262,262,0,0,False,1020.0,0.0
301,11565,DE,mobile,2020-12-11 07:22:00,2020-12-11 07:48:00,262,262,0,0,False,1560.0,0.0
302,15113,US,desktop,2020-12-08 02:51:00,2020-12-08 03:09:00,261,240,14,7,True,1080.0,79.0
303,28958,AE,desktop,2020-11-30 23:19:00,2020-11-30 23:44:00,260,168,84,8,True,1500.0,115.0
304,13545,BR,mobile,2021-01-07 10:56:00,2021-01-07 11:21:00,260,240,15,5,True,1500.0,51.0
305,12316,US,desktop,2020-12-29 07:01:00,2020-12-29 07:18:00,260,242,18,0,False,1020.0,0.0
306,27322,IT,desktop,2020-12-19 06:28:00,2020-12-19 08:04:00,259,227,27,5,True,5760.0,131.0
307,3791,CA,mobile,2020-12-13 16:34:00,2020-12-13 16:49:00,259,216,38,5,True,900.0,36.0
308,18895,US,mobile,2020-12-05 00:55:00,2020-12-05 02:05:00,259,259,0,0,False,4200.0,0.0
309,18463,DE,desktop,2020-12-09 12:07:00,2020-12-09 12:43:00,258,240,12,6,True,2160.0,96.0
310,15928,US,mobile,2020-12-08 10:09:00,2020-12-08 10:46:00,258,240,12,6,True,2220.0,147.0
311,3916,US,desktop,2020-11-26 17:07:00,2020-11-26 18:12:00,256,228,14,14,True,3900.0,168.0
312,25327,NL,desktop,2020-12-27 13:16:00,2020-12-27 13:39:00,256,228,21,7,True,1380.0,108.0
313,13402,US,mobile,2020-12-17 04:19:00,2020-12-17 04:44:00,256,256,0,0,False,1500.0,0.0
314,9,CA,mobile,2020-11-30 22:38:00,2020-11-30 23:04:00,255,249,4,2,True,1560.0,41.0
315,13857,US,mobile,2020-11-17 12:39:00,2020-11-17 12:58:00,255,240,0,15,True,1140.0,225.0
316,12031,ES,desktop,2020-12-31 09:01:00,2020-12-31 09:29:00,254,201,45,8,True,1680.0,125.0
317,30730,US,desktop,2021-01-10 12:27:00,2021-01-10 13:01:00,254,230,18,6,True,2040.0,48.0
318,13258,IL,desktop,2020-11-27 09:11:00,2020-11-27 10:32:00,254,240,12,2,True,4860.0,14.0
319,24277,CA,mobile,2021-01-30 09:55:00,2021-01-30 10:25:00,253,245,6,2,True,1800.0,70.0
320,19435,DE,desktop,2021-01-02 13:19:00,2021-01-02 13:31:00,253,226,27,0,False,720.0,0.0
321,4175,IN,mobile,2020-12-09 19:22:00,2020-12-09 19:46:00,252,228,22,2,True,1440.0,46.0
322,22342,CH,desktop,2020-12-16 01:29:00,2020-12-16 01:47:00,252,216,32,4,True,1080.0,88.0
323,15440,IN,mobile,2020-12-11 07:49:00,2020-12-11 08:05:00,252,240,12,0,False,960.0,0.0
324,27408,US,tablet,2020-12-18 05:46:00,2020-12-18 05:51:00,252,252,0,0,False,300.0,0.0
325,27346,CN,desktop,2020-12-04 03:16:00,2020-12-04 03:27:00,252,252,0,0,False,660.0,0.0
326,888,TW,mobile,2020-12-06 15:47:00,2020-12-06 16:08:00,252,252,0,0,False,1260.0,0.0
327,24682,SG,desktop,2021-01-02 06:45:00,2021-01-02 06:52:00,252,252,0,0,False,420.0,0.0
328,6676,US,desktop,2021-01-02 08:35:00,2021-01-02 08:43:00,252,252,0,0,False,480.0,0.0
329,30336,CN,mobile,2020-12-29 10:33:00,2020-12-29 11:11:00,252,252,0,0,False,2280.0,0.0
330,7023,CA,desktop,2020-12-23 09:08:00,2020-12-23 09:24:00,252,252,0,0,False,960.0,0.0
331,14461,SE,mobile,2020-11-28 10:26:00,2020-11-28 10:37:00,252,252,0,0,False,660.0,0.0
332,8429,TR,desktop,2020-12-22 15:54:00,2020-12-22 16:02:00,252,252,0,0,False,480.0,0.0
333,24458,DE,desktop,2020-12-08 23:11:00,2020-12-08 23:29:00,252,252,0,0,False,1080.0,0.0
334,10143,FR,mobile,2020-12-08 00:52:00,2020-12-08 01:22:00,252,252,0,0,False,1800.0,0.0
335,3865,PE,mobile,2020-11-26 23:24:00,2020-11-26 23:50:00,251,239,10,2,True,1560.0,20.0
336,15094,DE,desktop,2020-12-03 03:52:00,2020-12-03 04:15:00,251,224,18,9,True,1380.0,88.0
337,25988,IN,mobile,2020-12-03 01:12:00,2020-12-03 01:28:00,251,186,60,5,True,960.0,105.0
338,3733,GB,mobile,2020-11-30 14:23:00,2020-11-30 14:42:00,251,251,0,0,False,1140.0,0.0
339,8570,MY,desktop,2020-12-11 14:48:00,2020-12-11 15:08:00,249,211,32,6,True,1200.0,121.0
340,10273,AU,mobile,2021-01-07 05:52:00,2021-01-07 06:30:00,249,228,18,3,True,2280.0,87.0
341,28867,US,desktop,2020-11-28 03:08:00,2020-11-28 03:41:00,249,229,10,10,True,1980.0,166.0
342,30811,FR,desktop,2021-01-21 01:46:00,2021-01-21 02:15:00,248,204,33,11,True,1740.0,85.0
343,22240,IN,desktop,2020-12-02 16:01:00,2020-12-02 16:31:00,248,239,6,3,True,1800.0,48.0
344,164,US,desktop,2020-12-28 12:04:00,2020-12-28 12:16:00,248,210,33,5,True,720.0,61.0
345,12461,US,desktop,2020-12-16 08:15:00,2020-12-16 08:42:00,248,187,52,9,True,1620.0,186.0
346,10334,CA,desktop,2021-01-06 05:31:00,2021-01-06 05:45:00,248,240,6,2,True,840.0,22.0
347,14361,US,desktop,2020-12-18 22:37:00,2020-12-18 22:45:00,248,239,9,0,False,480.0,0.0
348,1298,US,mobile,2020-12-02 11:35:00,2020-12-02 11:59:00,248,120,128,0,False,1440.0,0.0
349,22314,PL,desktop,2020-12-23 22:07:00,2020-12-23 22:16:00,247,205,36,6,True,540.0,147.0
350,7135,US,desktop,2020-11-28 05:50:00,2020-11-28 06:17:00,247,205,28,14,True,1620.0,63.0
351,21500,IN,desktop,2020-11-28 08:02:00,2020-11-28 08:19:00,246,240,3,3,True,1020.0,61.0
352,603,US,mobile,2020-11-28 01:25:00,2020-11-28 02:02:00,246,220,13,13,True,2220.0,150.0
353,32381,PL,mobile,2020-12-18 22:01:00,2020-12-18 22:28:00,246,228,18,0,False,1620.0,0.0
354,16640,US,desktop,2021-01-20 01:59:00,2021-01-20 02:28:00,246,168,78,0,False,1740.0,0.0
355,6200,US,mobile,2020-12-02 08:14:00,2020-12-02 08:30:00,246,216,30,0,False,960.0,0.0
356,13677,US,desktop,2020-12-08 02:51:00,2020-12-08 02:58:00,245,211,34,0,False,420.0,0.0
357,5633,AT,desktop,2021-01-12 10:33:00,2021-01-12 10:59:00,245,245,0,0,False,1560.0,0.0
358,6175,US,desktop,2020-12-02 07:50:00,2020-12-02 08:31:00,244,228,14,2,True,2460.0,4.0
360,219,IN,desktop,2020-12-29 09:46:00,2020-12-29 09:53:00,244,240,3,1,True,420.0,92.0
361,24353,CH,desktop,2020-12-23 21:13:00,2020-12-23 21:28:00,244,204,36,4,True,900.0,61.0
362,28667,DE,desktop,2020-12-16 21:06:00,2020-12-16 21:24:00,244,232,8,4,True,1080.0,54.0
363,3504,US,mobile,2020-11-28 04:29:00,2020-11-28 05:05:00,244,222,22,0,False,2160.0,0.0
364,4630,US,mobile,2021-01-28 22:47:00,2021-01-28 23:07:00,244,244,0,0,False,1200.0,0.0
365,14904,SE,mobile,2020-12-09 16:46:00,2020-12-09 17:10:00,243,240,2,1,True,1440.0,16.0
366,31245,DE,desktop,2021-01-03 22:03:00,2021-01-03 22:24:00,243,180,54,9,True,1260.0,218.0
367,5845,IN,mobile,2020-12-23 12:34:00,2020-12-23 13:01:00,243,180,60,3,True,1620.0,33.0
368,14907,US,tablet,2020-12-08 09:28:00,2020-12-08 09:41:00,243,228,10,5,True,780.0,380.0
369,29611,CA,desktop,2020-12-25 01:20:00,2020-12-25 01:36:00,243,240,3,0,False,960.0,0.0
370,15417,US,desktop,2021-01-11 22:06:00,2021-01-11 22:42:00,243,204,39,0,False,2160.0,0.0
371,32174,US,desktop,2020-12-10 01:13:00,2020-12-10 01:45:00,242,198,38,6,True,1920.0,40.0
372,13436,US,desktop,2021-01-18 09:17:00,2021-01-18 09:27:00,242,242,0,0,False,600.0,0.0
373,28949,IN,desktop,2020-11-29 10:32:00,2020-11-29 11:49:00,241,187,48,6,True,4620.0,176.0
374,18800,US,mobile,2020-12-04 18:13:00,2020-12-04 18:24:00,241,241,0,0,False,660.0,0.0
375,22036,KR,desktop,2020-12-09 07:01:00,2020-12-09 07:34:00,240,168,68,4,True,1980.0,70.0
376,11809,MX,mobile,2020-12-05 09:36:00,2020-12-05 10:56:00,240,228,8,4,True,4800.0,71.0
377,14776,GB,desktop,2020-12-06 19:26:00,2020-12-06 20:34:00,240,177,56,7,True,4080.0,155.0
378,773,CN,desktop,2021-01-05 18:53:00,2021-01-05 19:42:00,240,210,30,0,False,2940.0,0.0
379,31563,US,mobile,2020-12-13 12:14:00,2020-12-13 13:14:00,240,228,12,0,False,3600.0,0.0
380,29759,US,desktop,2020-12-05 12:26:00,2020-12-05 12:38:00,240,240,0,0,False,720.0,0.0
381,97,GB,desktop,2020-11-30 03:05:00,2020-11-30 03:32:00,240,240,0,0,False,1620.0,0.0
382,20155,IQ,desktop,2020-12-21 01:33:00,2020-12-21 01:46:00,240,240,0,0,False,780.0,0.0
383,15928,US,mobile,2020-12-13 06:57:00,2020-12-13 07:08:00,240,240,0,0,False,660.0,0.0
384,27169,US,desktop,2020-12-19 21:34:00,2020-12-19 21:52:00,240,240,0,0,False,1080.0,0.0
385,25146,US,mobile,2020-11-28 03:01:00,2020-11-28 03:11:00,240,240,0,0,False,600.0,0.0
386,26459,US,desktop,2020-12-22 21:54:00,2020-12-22 22:30:00,240,240,0,0,False,2160.0,0.0
387,23218,US,mobile,2020-12-16 17:58:00,2020-12-16 18:09:00,240,240,0,0,False,660.0,0.0
388,12414,IN,mobile,2020-12-15 20:39:00,2020-12-15 20:51:00,240,240,0,0,False,720.0,0.0
389,2347,CA,desktop,2020-12-31 15:14:00,2020-12-31 16:18:00,239,186,51,2,True,3840.0,79.0
390,32207,DK,mobile,2021-01-20 09:27:00,2021-01-20 10:04:00,239,204,33,2,True,2220.0,99.0
391,4172,UA,mobile,2020-12-10 10:46:00,2020-12-10 11:32:00,239,227,10,2,True,2760.0,33.0
392,366,ID,desktop,2021-01-08 01:14:00,2021-01-08 01:46:00,239,203,33,3,True,1920.0,71.0
393,28287,US,mobile,2021-01-06 18:55:00,2021-01-06 19:06:00,239,235,3,1,True,660.0,55.0
394,24323,US,desktop,2021-01-20 03:43:00,2021-01-20 04:13:00,239,239,0,0,False,1800.0,0.0
395,6937,US,mobile,2020-12-10 22:29:00,2020-12-10 23:13:00,238,188,46,4,True,2640.0,44.0
396,20522,US,tablet,2020-12-01 00:23:00,2020-12-01 00:51:00,238,238,0,0,False,1680.0,0.0
397,14695,AU,desktop,2020-11-26 11:49:00,2020-11-26 12:17:00,237,229,4,4,True,1680.0,26.0
398,18455,BR,mobile,2020-12-04 16:24:00,2020-12-04 17:11:00,237,154,74,9,True,2820.0,159.0
399,17970,PE,desktop,2021-01-09 12:20:00,2021-01-09 12:36:00,237,228,9,0,False,960.0,0.0
400,8135,PE,desktop,2020-12-13 20:12:00,2020-12-13 20:21:00,237,237,0,0,False,540.0,0.0
401,16817,MY,desktop,2020-11-27 18:46:00,2020-11-27 19:09:00,237,237,0,0,False,1380.0,0.0
402,26867,US,desktop,2020-12-15 16:16:00,2020-12-15 17:01:00,236,145,86,5,True,2700.0,66.0
403,29383,IN,mobile,2020-12-09 08:20:00,2020-12-09 08:40:00,236,211,20,5,True,1200.0,90.0
404,19892,US,desktop,2021-01-25 04:58:00,2021-01-25 05:31:00,236,216,15,5,True,1980.0,36.0
405,7426,US,desktop,2020-12-28 10:00:00,2020-12-28 10:38:00,236,144,87,5,True,2280.0,23.0
406,22744,GB,desktop,2020-12-22 22:00:00,2020-12-22 22:35:00,236,180,48,8,True,2100.0,318.0
407,28093,US,desktop,2020-12-08 07:29:00,2020-12-08 07:50:00,236,168,62,6,True,1260.0,77.0
408,14937,GB,mobile,2020-12-14 21:13:00,2020-12-14 22:22:00,236,204,26,6,True,4140.0,152.0
409,3744,ES,mobile,2020-11-27 01:03:00,2020-11-27 01:22:00,236,204,24,8,True,1140.0,30.0
410,4985,US,mobile,2020-12-11 04:27:00,2020-12-11 05:36:00,236,228,8,0,False,4140.0,0.0
411,30477,US,desktop,2020-12-15 12:16:00,2020-12-15 12:48:00,234,228,4,2,True,1920.0,54.0
412,22478,BE,mobile,2020-12-05 09:14:00,2020-12-05 09:32:00,234,228,4,2,True,1080.0,95.0
413,6,IN,desktop,2020-12-13 21:23:00,2020-12-13 21:37:00,234,228,4,2,True,840.0,54.0
414,17870,IN,desktop,2020-12-16 17:13:00,2020-12-16 17:30:00,234,216,12,6,True,1020.0,84.0
415,14227,IN,desktop,2021-01-14 06:26:00,2021-01-14 07:14:00,234,228,6,0,False,2880.0,0.0
416,24202,IN,desktop,2020-12-17 20:09:00,2020-12-17 20:21:00,234,234,0,0,False,720.0,0.0
417,21728,US,desktop,2020-12-11 14:01:00,2020-12-11 14:13:00,233,203,20,10,True,720.0,131.0
418,6712,IN,desktop,2020-12-18 15:26:00,2020-12-18 15:43:00,232,216,12,4,True,1020.0,66.0
419,30471,IT,desktop,2020-12-16 04:29:00,2020-12-16 04:56:00,232,144,76,12,True,1620.0,65.0
420,24458,DE,desktop,2020-12-10 15:00:00,2020-12-10 15:47:00,231,180,34,17,True,2820.0,109.0
421,8217,IQ,desktop,2020-12-05 19:08:00,2020-12-05 19:53:00,231,204,18,9,True,2700.0,158.0
422,8445,AU,desktop,2020-12-22 00:52:00,2020-12-22 01:25:00,231,84,147,0,False,1980.0,0.0
423,12945,US,desktop,2020-12-25 13:17:00,2020-12-25 13:34:00,230,216,12,2,True,1020.0,54.0
424,30077,DO,desktop,2020-12-22 16:06:00,2020-12-22 16:26:00,230,190,36,4,True,1200.0,24.0
425,17512,US,mobile,2021-01-24 22:30:00,2021-01-24 22:45:00,230,162,51,17,True,900.0,250.0
426,466,IN,desktop,2020-12-10 21:42:00,2020-12-10 22:50:00,229,159,62,8,True,4080.0,162.0
427,2566,US,desktop,2020-12-16 14:22:00,2020-12-16 14:43:00,229,204,22,3,True,1260.0,26.0
428,754,US,desktop,2020-11-28 07:47:00,2020-11-28 08:26:00,228,204,12,12,True,2340.0,154.0
429,25398,ES,desktop,2020-12-18 06:14:00,2020-12-18 06:25:00,228,228,0,0,False,660.0,0.0
430,16513,US,desktop,2020-12-04 11:19:00,2020-12-04 11:36:00,228,228,0,0,False,1020.0,0.0
431,25983,US,tablet,2020-12-03 16:56:00,2020-12-03 17:18:00,228,228,0,0,False,1320.0,0.0
432,3665,US,desktop,2020-11-30 18:08:00,2020-11-30 18:16:00,228,228,0,0,False,480.0,0.0
433,23795,IN,mobile,2020-12-21 06:47:00,2020-12-21 07:11:00,228,228,0,0,False,1440.0,0.0
434,23429,US,desktop,2020-12-17 08:09:00,2020-12-17 08:27:00,228,228,0,0,False,1080.0,0.0
435,31494,US,mobile,2020-12-17 04:18:00,2020-12-17 04:30:00,228,228,0,0,False,720.0,0.0
436,28462,US,mobile,2021-01-13 21:42:00,2021-01-13 21:52:00,228,228,0,0,False,600.0,0.0
437,4331,US,mobile,2020-12-02 11:16:00,2020-12-02 11:22:00,228,228,0,0,False,360.0,0.0
438,396,BR,mobile,2021-01-26 11:23:00,2021-01-26 11:57:00,228,228,0,0,False,2040.0,0.0
439,3182,US,desktop,2021-01-15 01:08:00,2021-01-15 01:24:00,228,228,0,0,False,960.0,0.0
440,10204,IN,desktop,2020-11-29 02:12:00,2020-11-29 02:28:00,228,228,0,0,False,960.0,0.0
441,17911,US,desktop,2021-01-12 03:45:00,2021-01-12 04:01:00,228,228,0,0,False,960.0,0.0
442,24458,DE,desktop,2020-12-10 00:44:00,2020-12-10 01:01:00,228,228,0,0,False,1020.0,0.0
443,9486,SG,desktop,2020-12-01 13:53:00,2020-12-01 14:16:00,228,228,0,0,False,1380.0,0.0
444,11719,US,mobile,2020-12-11 20:37:00,2020-12-11 20:50:00,228,228,0,0,False,780.0,0.0
445,12420,IN,mobile,2020-12-15 09:36:00,2020-12-15 09:45:00,228,228,0,0,False,540.0,0.0
446,11351,IN,desktop,2020-12-09 10:03:00,2020-12-09 10:37:00,227,206,12,9,True,2040.0,218.0
447,29366,RU,mobile,2020-12-09 08:27:00,2020-12-09 08:57:00,227,150,72,5,True,1800.0,128.0
448,12397,US,desktop,2020-12-18 06:01:00,2020-12-18 06:38:00,227,192,30,5,True,2220.0,54.0
449,22917,IN,desktop,2020-12-12 06:56:00,2020-12-12 07:10:00,226,216,8,2,True,840.0,40.0
450,14100,US,tablet,2021-01-19 19:15:00,2021-01-20 00:57:00,226,166,54,6,True,20520.0,90.0
451,10134,US,mobile,2020-12-08 09:49:00,2020-12-08 10:33:00,226,198,24,4,True,2640.0,189.0
452,22314,PL,desktop,2020-12-02 23:35:00,2020-12-02 23:47:00,226,226,0,0,False,720.0,0.0
453,19438,US,mobile,2021-01-01 19:07:00,2021-01-01 19:22:00,225,204,18,3,True,900.0,77.0
454,5027,IN,desktop,2020-12-12 11:46:00,2020-12-12 12:06:00,225,213,8,4,True,1200.0,57.0
455,30152,ES,mobile,2020-12-11 00:57:00,2020-12-11 01:09:00,225,216,6,3,True,720.0,76.0
456,6957,AU,desktop,2021-01-20 02:52:00,2021-01-20 03:35:00,225,153,54,18,True,2580.0,238.0
457,23989,US,desktop,2021-01-03 01:25:00,2021-01-03 01:38:00,225,204,21,0,False,780.0,0.0
458,18702,TH,desktop,2020-12-08 22:46:00,2020-12-08 23:10:00,225,191,34,0,False,1440.0,0.0
459,32074,PK,desktop,2021-01-15 09:28:00,2021-01-15 09:43:00,224,192,27,5,True,900.0,79.0
460,14519,US,mobile,2020-12-05 10:27:00,2020-12-05 10:46:00,224,215,6,3,True,1140.0,66.0
461,7032,CA,desktop,2021-01-14 06:09:00,2021-01-14 06:17:00,224,180,33,11,True,480.0,34.0
462,29558,CA,desktop,2020-12-04 01:08:00,2020-12-04 01:35:00,224,210,14,0,False,1620.0,0.0
463,4801,US,mobile,2020-12-22 05:18:00,2020-12-22 05:39:00,224,224,0,0,False,1260.0,0.0
464,14958,GB,desktop,2020-12-08 21:39:00,2020-12-08 22:37:00,223,165,48,10,True,3480.0,200.0
465,994,US,mobile,2021-01-06 09:05:00,2021-01-06 09:17:00,223,203,15,5,True,720.0,31.0
466,8615,US,desktop,2020-12-15 15:53:00,2020-12-15 16:53:00,223,79,144,0,False,3600.0,0.0
467,29996,SG,desktop,2021-01-04 13:23:00,2021-01-04 13:57:00,223,223,0,0,False,2040.0,0.0
468,12345,US,mobile,2020-12-30 18:38:00,2020-12-30 18:55:00,222,168,51,3,True,1020.0,6.0
469,29282,US,mobile,2020-12-09 05:27:00,2020-12-09 05:39:00,222,207,12,3,True,720.0,127.0
470,5730,US,desktop,2020-12-02 09:05:00,2020-12-02 09:44:00,222,192,24,6,True,2340.0,180.0
471,18117,CA,desktop,2020-11-30 18:38:00,2020-11-30 19:00:00,222,192,20,10,True,1320.0,121.0
472,30714,US,desktop,2021-01-10 07:26:00,2021-01-10 08:04:00,221,165,48,8,True,2280.0,65.0
473,3963,GB,mobile,2020-12-22 06:39:00,2020-12-22 07:00:00,221,165,48,8,True,1260.0,60.0
474,31729,ES,mobile,2020-12-08 11:53:00,2020-12-08 12:29:00,221,191,20,10,True,2160.0,253.0
475,16605,US,desktop,2020-12-14 16:15:00,2020-12-14 16:59:00,221,130,82,9,True,2640.0,81.0
476,25572,ES,desktop,2021-01-08 05:14:00,2021-01-08 05:25:00,221,197,24,0,False,660.0,0.0
477,17046,US,desktop,2021-01-18 22:50:00,2021-01-18 23:11:00,220,204,12,4,True,1260.0,120.0
478,26414,US,desktop,2020-12-22 04:35:00,2020-12-22 04:58:00,220,194,24,2,True,1380.0,31.0
479,15599,GB,mobile,2020-12-22 14:29:00,2020-12-22 14:49:00,220,192,24,4,True,1200.0,88.0
480,8447,US,desktop,2020-12-17 19:10:00,2020-12-17 19:21:00,220,192,21,7,True,660.0,44.0
481,26606,SE,mobile,2020-12-12 18:26:00,2020-12-12 19:17:00,220,192,28,0,False,3060.0,0.0
482,29556,ES,mobile,2020-12-03 17:40:00,2020-12-03 17:46:00,220,204,16,0,False,360.0,0.0
483,273,TR,desktop,2020-11-26 05:42:00,2020-11-26 05:59:00,220,220,0,0,False,1020.0,0.0
484,21944,TR,mobile,2020-12-09 17:39:00,2020-12-09 17:59:00,219,180,32,7,True,1200.0,100.0
485,14249,US,mobile,2020-12-01 02:44:00,2020-12-01 03:04:00,219,192,18,9,True,1200.0,234.0
486,17713,US,desktop,2021-01-20 10:19:00,2021-01-20 11:17:00,219,204,15,0,False,3480.0,0.0
487,21471,BR,mobile,2020-12-16 22:20:00,2020-12-16 22:50:00,218,204,12,2,True,1800.0,62.0
488,3245,IN,desktop,2021-01-13 15:29:00,2021-01-13 15:38:00,218,191,27,0,False,540.0,0.0
489,14457,US,desktop,2020-11-30 01:45:00,2020-11-30 02:11:00,217,178,26,13,True,1560.0,79.0
490,2320,US,desktop,2020-12-24 19:15:00,2020-12-24 19:37:00,217,181,27,9,True,1320.0,76.0
491,21447,US,desktop,2020-12-01 16:47:00,2020-12-01 16:57:00,217,195,22,0,False,600.0,0.0
492,11342,PT,desktop,2020-12-07 19:31:00,2020-12-07 19:47:00,217,217,0,0,False,960.0,0.0
